Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.3058221340179443,2.3058221340179443,2.3030056953430176,0.0001,0.0001,0.001
1,1,0.4361088275909424,2.3335320949554443,nan,nan,9.999999747378752e-05,nan,0.001
1,2,0.46120262145996094,2.3153250217437744,nan,nan,0.0018933058017864823,nan,0.001
1,3,0.48625707626342773,2.307598829269409,nan,nan,0.005960536655038595,nan,0.001
1,4,0.5114808082580566,2.326742172241211,nan,nan,0.006303244736045599,nan,0.001
1,5,0.5365350246429443,2.292959690093994,nan,nan,0.007650795392692089,nan,0.001
1,6,0.5617501735687256,2.336615800857544,nan,nan,0.010144660249352455,nan,0.001
1,7,0.6013238430023193,2.300957441329956,nan,nan,0.011830617673695087,nan,0.001
1,8,0.6277830600738525,2.338163375854492,nan,nan,0.013095146045088768,nan,0.001
1,9,0.6679127216339111,2.334160566329956,nan,nan,0.009812308475375175,nan,0.001
1,10,0.7121484279632568,2.3196749687194824,nan,nan,0.009611702524125576,nan,0.001
1,11,0.7620022296905518,2.3036458492279053,nan,nan,0.008903452195227146,nan,0.001
1,12,0.7882158756256104,2.308671474456787,nan,nan,0.00969044491648674,nan,0.001
1,13,0.8323101997375488,2.2692673206329346,nan,nan,0.008595399558544159,nan,0.001
1,14,0.8817570209503174,2.2973976135253906,nan,nan,0.009381551295518875,nan,0.001
1,15,0.9201350212097168,2.3133022785186768,nan,nan,0.008615519851446152,nan,0.001
1,16,0.9473521709442139,2.3128232955932617,nan,nan,0.008838599547743797,nan,0.001
1,17,0.9877259731292725,2.3005380630493164,nan,nan,0.009709499776363373,nan,0.001
1,18,1.0153110027313232,2.2985901832580566,nan,nan,0.009433816187083721,nan,0.001
1,19,1.076111078262329,2.2768590450286865,nan,nan,0.00933584664016962,nan,0.001
1,20,1.1049652099609375,2.2728395462036133,nan,nan,0.009281457401812077,nan,0.001
1,21,1.1447513103485107,2.257507085800171,nan,nan,0.010069790296256542,nan,0.001
1,22,1.1737284660339355,2.2442574501037598,nan,nan,0.012491153553128242,nan,0.001
1,23,1.2144615650177002,2.315876007080078,nan,nan,0.01452166773378849,nan,0.001
1,24,1.2398359775543213,2.2945117950439453,nan,nan,0.01494760811328888,nan,0.001
1,25,1.2932872772216797,2.269834280014038,nan,nan,0.016624540090560913,nan,0.001
1,26,1.3433036804199219,2.2580811977386475,nan,nan,0.015812378376722336,nan,0.001
1,27,1.3839271068572998,2.2324159145355225,nan,nan,0.016070367768406868,nan,0.001
1,28,1.4088568687438965,2.2677369117736816,nan,nan,0.016645168885588646,nan,0.001
1,29,1.434002161026001,2.2333197593688965,nan,nan,0.018044650554656982,nan,0.001
1,30,1.4724757671356201,2.2447354793548584,nan,nan,0.019173355773091316,nan,0.001
1,31,1.497687816619873,2.217693328857422,nan,nan,0.021973032504320145,nan,0.001
1,32,1.5389645099639893,2.2372474670410156,nan,nan,0.022993767634034157,nan,0.001
1,33,1.564049243927002,2.2404067516326904,nan,nan,0.024441026151180267,nan,0.001
1,34,1.6174085140228271,2.207368850708008,nan,nan,0.026970213279128075,nan,0.001
1,35,1.6427531242370605,2.1633517742156982,nan,nan,0.028914015740156174,nan,0.001
1,36,1.6973598003387451,2.072892427444458,nan,nan,0.033022690564394,nan,0.001
1,37,1.7496726512908936,2.307860851287842,nan,nan,0.03248991817235947,nan,0.001
1,38,1.7750670909881592,2.114624261856079,nan,nan,0.032019708305597305,nan,0.001
1,39,1.830125331878662,2.0932679176330566,nan,nan,0.03515840694308281,nan,0.001
1,40,1.855787992477417,2.0559473037719727,nan,nan,0.030641529709100723,nan,0.001
