Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.3058221340179443,2.3058221340179443,2.3030056953430176,0.01,0.01,0.001
1,1,0.5225386619567871,2.3335320949554443,nan,nan,0.01,nan,0.001
1,2,0.545889139175415,2.311007022857666,nan,nan,0.01,nan,0.001
1,3,0.5688142776489258,2.3057689666748047,nan,nan,0.01,nan,0.001
1,4,0.606931209564209,2.3085086345672607,nan,nan,0.01,nan,0.001
1,5,0.631558895111084,2.291790723800659,nan,nan,0.01,nan,0.001
1,6,0.6546199321746826,2.332662582397461,nan,nan,0.01,nan,0.001
1,7,0.6776046752929688,2.306519031524658,nan,nan,0.01,nan,0.001
1,8,0.7005398273468018,2.329953908920288,nan,nan,0.01,nan,0.001
1,9,0.723607063293457,2.3199689388275146,nan,nan,0.01,nan,0.001
1,10,0.7464437484741211,2.321838140487671,nan,nan,0.01,nan,0.001
1,11,0.769310712814331,2.306544303894043,nan,nan,0.01,nan,0.001
1,12,0.7931234836578369,2.2997376918792725,nan,nan,0.01,nan,0.001
1,13,0.8159885406494141,2.281303644180298,nan,nan,0.01,nan,0.001
1,14,0.8389523029327393,2.2995595932006836,nan,nan,0.01,nan,0.001
1,15,0.8703672885894775,2.3104286193847656,nan,nan,0.01,nan,0.001
1,16,0.8935723304748535,2.3090555667877197,nan,nan,0.01,nan,0.001
1,17,0.9317722320556641,2.2715342044830322,nan,nan,0.01,nan,0.001
1,18,0.9555628299713135,2.2960565090179443,nan,nan,0.01,nan,0.001
1,19,0.9951848983764648,2.2720870971679688,nan,nan,0.01,nan,0.001
1,20,1.0182442665100098,2.269951343536377,nan,nan,0.01,nan,0.001
1,21,1.0557661056518555,2.261826992034912,nan,nan,0.01,nan,0.001
1,22,1.0797927379608154,2.238369941711426,nan,nan,0.01,nan,0.001
1,23,1.1170051097869873,2.2964255809783936,nan,nan,0.01,nan,0.001
1,24,1.1412560939788818,2.254110097885132,nan,nan,0.01,nan,0.001
1,25,1.164811372756958,2.2538654804229736,nan,nan,0.01,nan,0.001
1,26,1.2024717330932617,2.2606887817382812,nan,nan,0.01,nan,0.001
1,27,1.2543985843658447,2.254939317703247,nan,nan,0.01,nan,0.001
1,28,1.2794420719146729,2.2817704677581787,nan,nan,0.01,nan,0.001
1,29,1.3263936042785645,2.237124443054199,nan,nan,0.01,nan,0.001
1,30,1.3493516445159912,2.23592209815979,nan,nan,0.01,nan,0.001
1,31,1.3959555625915527,2.206470251083374,nan,nan,0.01,nan,0.001
1,32,1.4437894821166992,2.2528772354125977,nan,nan,0.01,nan,0.001
1,33,1.4917984008789062,2.249337911605835,nan,nan,0.01,nan,0.001
1,34,1.5251593589782715,2.2411952018737793,nan,nan,0.01,nan,0.001
1,35,1.5616810321807861,2.1857786178588867,nan,nan,0.01,nan,0.001
1,36,1.598320722579956,2.1668713092803955,nan,nan,0.01,nan,0.001
1,37,1.641784906387329,2.227592706680298,nan,nan,0.01,nan,0.001
1,38,1.675487756729126,2.2062268257141113,nan,nan,0.01,nan,0.001
1,39,1.6984751224517822,2.2072861194610596,nan,nan,0.01,nan,0.001
1,40,1.7471659183502197,2.1761183738708496,nan,nan,0.01,nan,0.001
1,41,1.8003504276275635,2.149233818054199,nan,nan,0.01,nan,0.001
1,42,1.8308155536651611,2.172262668609619,nan,nan,0.01,nan,0.001
1,43,1.8669025897979736,2.189751625061035,nan,nan,0.01,nan,0.001
1,44,1.906398057937622,2.0562946796417236,nan,nan,0.01,nan,0.001
1,45,1.9463295936584473,2.0956575870513916,nan,nan,0.01,nan,0.001
1,46,1.982426643371582,2.0556225776672363,nan,nan,0.01,nan,0.001
1,47,2.022413492202759,2.1601552963256836,nan,nan,0.01,nan,0.001
1,48,2.0664055347442627,2.090073585510254,nan,nan,0.01,nan,0.001
1,49,2.1239013671875,2.01125431060791,nan,nan,0.01,nan,0.001
1,50,2.146864891052246,2.0829460620880127,nan,nan,0.01,nan,0.001
1,51,2.198120594024658,2.0499207973480225,nan,nan,0.01,nan,0.001
1,52,2.221160650253296,2.0400242805480957,nan,nan,0.01,nan,0.001
1,53,2.258772134780884,1.984106183052063,nan,nan,0.01,nan,0.001
1,54,2.3029747009277344,2.0301034450531006,nan,nan,0.01,nan,0.001
1,55,2.326822280883789,2.028503656387329,nan,nan,0.01,nan,0.001
1,56,2.3635051250457764,1.9871509075164795,nan,nan,0.01,nan,0.001
1,57,2.3933019638061523,1.913804054260254,nan,nan,0.01,nan,0.001
1,58,2.430323600769043,2.0022592544555664,nan,nan,0.01,nan,0.001
1,59,2.4797799587249756,1.9738596677780151,nan,nan,0.01,nan,0.001
1,60,2.5267765522003174,2.0574989318847656,nan,nan,0.01,nan,0.001
1,61,2.549758195877075,2.0078237056732178,nan,nan,0.01,nan,0.001
1,62,2.586414337158203,1.9222707748413086,nan,nan,0.01,nan,0.001
1,63,2.6095876693725586,1.9508655071258545,nan,nan,0.01,nan,0.001
1,64,2.6481473445892334,1.9357737302780151,nan,nan,0.01,nan,0.001
1,65,2.6729514598846436,1.9912766218185425,nan,nan,0.01,nan,0.001
1,66,2.707062244415283,1.8701642751693726,nan,nan,0.01,nan,0.001
1,67,2.7478253841400146,1.8497612476348877,nan,nan,0.01,nan,0.001
1,68,2.7986717224121094,1.7929613590240479,nan,nan,0.01,nan,0.001
